,A,F_V_rise,F_V_down
1.04,-0.4054769045597918,0,1
1.05,-0.12614960512417145,0,1
1.06,-1.4150710469947725,0,1
1.07,0.1684983820094218,0,1
1.08,0.8033716302609166,0,1
1.09,-0.22162387704180717,0,1
1.1,-2.1957093830553127,0,1
1.11,1.3477699875828748,0,1
1.12,-0.9906754170000436,0,1
1.1300000000000001,0.9234940095666093,0,1
1.1400000000000001,0.033634861127619826,0,1
1.1500000000000001,0.6464540714256383,0,1
1.16,-0.4941341496558153,0,1
1.17,-2.0304765392123225,0,1
1.18,-0.6898396138156908,0,1
1.19,0.9372195055971847,0,1
1.2,2.1742726253818794,0,1
1.21,-1.153734749227856,0,1
1.22,-0.6633096889487207,0,1
1.23,0.05230308643233092,0,1
1.24,1.4008116499397445,0,1
1.25,-1.555678476751883,0,1
1.26,0.05720553606835469,0,1
1.27,-1.0925993635526676,0,1
1.28,-0.2479799301258195,0,1
1.29,-1.2352573170227308,0,1
1.3,-1.736123948646335,0,1
1.31,0.7426449703924342,0,1
1.32,-0.3660333108233705,0,1
1.33,1.1808516731671563,0,1
1.34,1.3705539999596998,0,1
1.35,-0.4301163730174727,0,1
1.36,0.465548584434598,0,1
1.37,0.41883933661888706,0,1
1.3800000000000001,-0.3563593142283028,0,1
1.3900000000000001,-0.978750720914673,0,1
1.4000000000000001,-0.192140076478616,0,1
1.41,-0.11070457812534476,0,1
1.42,1.2517577848629762,0,1
1.43,-2.067899458400842,0,1
1.44,0.4987579295139117,0,1
1.45,-0.18628695774376952,0,1
1.46,1.5471939986619019,0,1
1.47,-0.180037071720967,0,1
1.48,1.0921115370590049,0,1
1.49,0.8722751788794187,0,1
1.5,0.3239845254558241,0,1
1.51,0.26680496516620095,0,1
1.52,-1.986296653642271,0,1
1.53,-0.25057210055290186,0,1
1.54,-0.18173601892117852,0,1
1.55,1.5095652112340048,0,1
1.56,-1.0874864508982425,0,1
1.57,-0.0872991399467008,0,1
1.58,-0.3304411795440333,0,1
1.59,-0.1912555803340092,0,1
1.6,0.048905370273354336,0,1
1.61,1.002784938580559,0,1
1.62,-0.699017084926785,0,1
1.6300000000000001,0.1625250171687077,0,1
1.6400000000000001,-0.20313596727146857,0,1
1.6500000000000001,0.9080322629780734,0,1
1.6600000000000001,-0.5523581856442272,0,1
1.67,1.2153700973334398,0,1
1.68,-1.5309816828900642,0,1
1.69,-0.8813532496388383,0,1
1.7,1.137815354974158,0,1
1.71,-0.025513252898614856,0,1
1.72,-0.1486001812697895,0,1
1.73,1.0329756097293756,0,1
1.74,-0.20520148154876217,0,1
1.75,-0.6025258366846318,0,1
1.76,-1.7820679369855914,0,1
1.77,1.1131005584296558,0,1
1.78,-0.3559691014630349,0,1
1.79,-0.9924479513450102,0,1
1.8,0.3201534677106912,0,1
1.81,0.08265980848571451,0,1
1.82,-0.6161947991754374,0,1
1.83,-0.7640320840733676,0,1
1.84,-1.5858396845998552,0,1
1.85,-0.2718770914161176,0,1
1.86,-1.730771164349676,0,1
1.87,-0.739684100109881,0,1
1.8800000000000001,0.03842908422198203,0,1
1.8900000000000001,-1.3192811041037877,0,1
1.9000000000000001,0.4273196134285608,0,1
1.9100000000000001,-1.4005590418453602,0,1
1.92,2.172941451394849,0,1
1.93,0.6317018589640004,0,1
1.94,-0.5712328762682515,0,1
1.95,-1.3749920698586051,0,1
1.96,-0.0353176683144017,0,1
1.97,-0.9687645031691176,0,1
1.98,-1.8103377343359157,0,1
1.99,0.30467594214014726,0,1
2.0,-1.080789014840857,0,1
2.0100000000000002,-0.19224890769798572,0,1
2.02,0.5414957722248205,0,1
2.0300000000000002,1.1408522489259314,0,1
2.04,0.8861926799883082,0,1
2.05,0.688320501802857,0,1
2.06,-1.4918218613915257,0,1
2.07,1.1134540608564338,0,1
2.08,0.10726883527077999,0,1
2.09,-1.635182524807353,0,1
2.1,-0.13053273278477456,0,1
2.11,-0.42960985546969643,0,1
2.12,-1.2735046245955222,0,1
2.13,0.9830169896956474,0,1
2.14,0.10459267350514938,0,1
2.15,-0.4047340264811707,0,1
2.16,0.8170617260759299,0,1
2.17,0.5509107971073732,0,1
2.18,-1.345478292623168,0,1
2.19,1.4608579470566565,0,1
2.2,2.585726683028035,0,1
2.21,0.303036307292879,0,1
2.22,0.5265189571503777,0,1
2.23,-0.7811627712251465,0,1
2.24,0.6387269204423205,0,1
2.25,-1.40366890540275,0,1
2.2600000000000002,0.6248602636697891,0,1
2.27,-0.7704746959439057,0,1
2.2800000000000002,0.05486864402672977,0,1
2.29,-2.107643935048653,0,1
2.3000000000000003,0.9186272483826312,0,1
2.31,0.37454939318907593,0,1
2.32,2.11113822778862,0,1
2.33,-1.0166269472305922,0,1
2.34,-0.14869856989430313,0,1
2.35,-0.5106204668339803,0,1
2.36,-1.614309602139942,0,1
2.37,-0.26633789226249277,0,1
2.38,0.8596845038252203,0,1
2.39,-0.8522653143239933,0,1
2.4,0.22139404964056855,0,1
2.41,-0.21761820369050552,0,1
2.42,0.3714556488911746,0,1
2.43,-0.19119488660968975,0,1
2.44,-0.3622176513530795,0,1
2.45,-0.34641733325558977,0,1
2.46,-1.0631670108321436,0,1
2.47,0.6301880811675415,0,1
2.48,0.5126999757881837,0,1
2.49,-1.399919517668407,0,1
2.5,-0.3044818835585604,0,1
2.5100000000000002,-1.4561260881418678,0,1
2.52,-0.1027672297468061,0,1
2.5300000000000002,0.9859379559994644,0,1
2.54,0.13615069306065963,0,1
2.5500000000000003,2.117229210877979,0,1
2.56,0.23077939599004574,0,1
2.57,0.062400073383122055,0,1
2.58,-1.3262397676606335,0,1
2.59,0.8735174454178745,0,1
2.6,-0.8993821378162692,0,1
2.61,0.18042579492758498,0,1
2.62,-0.4621275350507285,0,1
2.63,-0.05515032027515051,0,1
2.64,-0.9082526008500736,0,1
2.65,1.7201858029918744,0,1
2.66,0.4507404717284342,0,1
2.67,-0.08061008565270977,0,1
2.68,0.14521497514506973,0,1
2.69,-0.4676413898969301,0,1
2.7,0.28766639188866355,0,1
2.71,-0.6198226491542292,0,1
2.72,0.8113038036392727,0,1
2.73,-0.14223154798637325,0,1
2.74,-2.0783664641347603,0,1
2.75,0.131688448118447,0,1
2.7600000000000002,-0.19275569859484257,0,1
2.77,-1.9347995004238585,0,1
2.7800000000000002,0.01246615197516117,0,1
2.79,0.24182446155183532,0,1
2.8000000000000003,-0.13176552643248227,0,1
2.81,0.9908197632113165,0,1
2.82,0.7789896730795276,0,1
2.83,-0.3160465661879852,0,1
2.84,-0.7920929886551444,0,1
2.85,-0.4211174646250115,0,1
2.86,-0.700894915608404,0,1
2.87,0.7453697430672667,0,1
2.88,1.1728899549814695,0,1
2.89,0.2647024265951518,0,1
2.9,0.00926853899786586,0,1
2.91,-1.092757023741059,0,1
2.92,-0.6727611814239917,0,1
2.93,0.36970538915079476,0,1
2.94,0.3712278898800186,0,1
2.95,-0.589842023410728,0,1
2.96,1.7716268306700678,0,1
2.97,-0.5879516625091108,0,1
2.98,0.9437335020589219,0,1
2.99,-1.8109849524030515,0,1
3.0,1.292289264322351,0,1
3.0100000000000002,-0.48294819901378894,0,0
3.02,0.3499348045155104,0,0
3.0300000000000002,0.449577943664053,0,0
3.04,-0.505350608092943,0,0
3.0500000000000003,0.6436699669248971,0,0
3.06,0.26585518114723833,0,0
3.0700000000000003,2.0601263276823656,0,0
3.08,0.286303823182709,0,0
3.09,0.24965980777467062,0,0
3.1,-0.1518264668317542,0,0
3.11,1.9499265933216496,0,0
3.12,-0.22141207404517915,0,0
3.13,-0.11104749936792559,0,0
3.14,0.13299385187661922,0,0
3.15,0.12393347049441367,0,0
3.16,0.6035272605656825,0,0
3.17,-1.0261506058455845,0,0
3.18,-0.4537788602874459,0,0
3.19,-0.7606605396911498,0,0
3.2,1.422286216846502,0,0
3.21,0.28028615021135717,0,0
3.22,0.2851040886357755,0,0
3.23,-0.055902757890452154,0,0
3.24,1.2421660959956113,0,0
3.25,-1.7759367909238997,0,0
3.2600000000000002,0.9890513155424426,0,0
3.27,0.36183476340249193,0,0
3.2800000000000002,0.2017956669307707,0,0
3.29,0.25584286837542763,0,0
3.3000000000000003,-0.890227415660665,0,0
3.31,-0.8470785377250917,0,0
3.3200000000000003,0.7024926914857715,0,0
3.33,-0.30899997661955225,0,0
3.34,-0.20971521205859986,0,0
3.35,-0.22959853694136756,0,0
3.36,0.8558921560417797,0,0
3.37,0.7782758066215856,0,0
3.38,0.5354996603835916,0,0
3.39,-1.1728638374788478,0,0
3.4,2.494294632586391,0,0
3.41,-1.2103786879787524,0,0
3.42,0.48418683624201975,0,0
3.43,0.6974374856022085,0,0
3.44,-1.5005222513731973,0,0
3.45,0.6110847291090564,0,0
3.46,0.2834875508757615,0,0
3.47,1.453317757997928,0,0
3.48,0.08303657768458744,0,0
3.49,0.20696977806435635,0,0
3.5,-0.11691257237517184,0,0
3.5100000000000002,1.6832231271388618,0,0
3.52,0.2574984418027464,0,0
3.5300000000000002,-0.7699086405705935,0,0
3.54,0.17540031789980537,0,0
3.5500000000000003,0.9394999171645302,0,0
3.56,0.9821439190706384,0,0
3.5700000000000003,1.4770640258136476,0,0
3.58,-0.41644300632007986,0,0
3.59,0.6663892779510074,0,0
3.6,0.3149062385511337,0,0
3.61,-0.10923172730861867,0,0
3.62,0.3942261540191151,0,0
3.63,-0.09055427581400592,0,0
3.64,-0.762258534532221,0,0
3.65,0.49240599568705967,0,0
3.66,0.4249058546439563,0,0
3.67,0.16047313800495644,0,0
3.68,-0.8295691244074015,0,0
3.69,-0.1116932167591436,0,0
3.7,0.06848194386498341,0,0
3.71,0.5604792634761837,0,0
3.72,0.3788809673784299,0,0
3.73,0.04994863346407869,0,0
3.74,-0.13449278388823932,0,0
3.75,-1.3721413943055019,0,0
3.7600000000000002,-0.9191001540093398,0,0
3.77,0.2379348018166279,0,0
3.7800000000000002,0.8842324655968585,0,0
3.79,-0.8867532639882217,0,0
3.8000000000000003,-0.15449596822969164,0,0
3.81,-1.3383027247399573,0,0
3.8200000000000003,-0.6919166816157846,0,0
3.83,-1.067831274046368,0,0
3.84,-2.106990543214767,0,0
3.85,-0.021885549269825274,0,0
3.86,1.3422545311745167,0,0
3.87,-0.009593647936838628,0,0
3.88,0.6877359564631234,0,0
3.89,-1.7071209194650123,0,0
3.9,-1.5893862965502543,0,0
3.91,-2.2483081108632583,0,0
3.92,2.0436346269459134,0,0
3.93,0.7725187783590154,0,0
3.94,1.2890143982271547,0,0
3.95,1.0115840173608195,0,0
3.96,1.3500389594355486,0,0
3.97,-0.09659164262754182,0,0
3.98,1.9950425390116007,0,0
3.99,0.4521252259317935,0,0
4.0,-0.1481892526864794,0,0
4.01,0.9925739122591869,0,0
4.0200000000000005,0.4344614950975302,0,0
4.03,0.1446323225598073,0,0
4.04,1.229464195169321,0,0
4.05,1.0140494829968627,0,0
4.0600000000000005,-1.4644990731111112,0,0
4.07,-0.05666168835607689,0,0
4.08,-0.6931920779767102,0,0
4.09,-0.5506167456886724,0,0
4.1,0.25828580316474764,0,0
4.11,0.1733199920631522,0,0
4.12,-1.7700226757960773,0,0
4.13,-1.0963913736531252,0,0
4.14,3.2630938012444237,0,0
4.15,-1.2046745973756368,0,0
4.16,1.3995745793856447,0,0
4.17,-1.190844019399956,0,0
4.18,0.35778158424617557,0,0
4.19,-1.0669254462368722,0,0
4.2,-1.6045152936774494,0,0
4.21,-0.281324939333046,0,0
4.22,0.13615718023278456,0,0
4.23,1.0167334899825784,0,0
4.24,0.8845706203304401,0,0
4.25,2.221444702801245,0,0
4.26,0.5430159349654036,0,0
4.2700000000000005,-1.341467981276865,0,0
4.28,0.20698111264693933,0,0
4.29,0.3862138350440935,0,0
4.3,1.258247189113291,0,0
4.3100000000000005,0.600695775729224,0,0
4.32,-0.7287617883047055,0,0
4.33,-1.2948051582418647,0,0
4.34,0.5697643144481012,0,0
4.3500000000000005,-0.7738197660807249,0,0
4.36,-0.9652639511757145,0,0
4.37,1.0578788900999843,0,0
4.38,0.4249907151228517,0,0
4.39,0.36851629915426715,0,0
4.4,-1.7657623022814255,0,0
4.41,0.2662209565634003,0,0
4.42,0.8715222888715629,0,0
4.43,0.36692711111084286,0,0
4.44,-1.108648556355861,0,0
4.45,-0.44982265134408417,0,0
4.46,1.1319673914923596,0,0
4.47,0.705523770333546,0,0
4.48,1.1711227598541394,0,0
4.49,0.4022181540454341,0,0
4.5,1.1638791663093717,0,0
4.51,0.8928625986918058,0,0
4.5200000000000005,1.6002473561287605,0,0
4.53,-1.7932254788312278,0,0
4.54,-0.46185975258478323,0,0
4.55,0.7061361386797183,0,0
4.5600000000000005,-1.1160251268832493,0,0
4.57,0.41625036895193396,0,0
4.58,-0.8777570842325486,0,0
4.59,0.6895461763697559,0,0
4.6000000000000005,2.2924608944390727,0,0
4.61,0.6288290109075474,0,0
4.62,-0.4691614475461292,0,0
4.63,1.6136538633256665,0,0
4.64,-0.31234898425746854,0,0
4.65,1.388666138208971,0,0
4.66,0.18144458204321723,0,0
4.67,1.550893050276962,0,0
4.68,-0.014829356405811967,0,0
4.69,-0.05041523499608858,0,0
4.7,-0.0749865355023382,0,0
4.71,-0.843276736531791,0,0
4.72,-0.49365857517064293,0,0
4.73,-0.5506990067251916,0,0
4.74,-1.5516151981918778,0,0
4.75,-0.33567456395284023,0,0
4.76,-1.7254097070381982,0,0
4.7700000000000005,-0.410296356762442,0,0
4.78,-0.09353299061475462,0,0
4.79,-1.8397223052584901,0,0
4.8,-0.4597958552521426,0,0
4.8100000000000005,-0.8866224427275866,0,0
4.82,-0.19984133087782938,0,0
4.83,-1.1588059377040294,0,0
4.84,-0.5408716795023364,0,0
4.8500000000000005,1.1008623969617195,0,0
4.86,0.4424468085773662,0,0
4.87,2.410825576340884,0,0
4.88,-1.017738769877855,0,0
4.89,1.5492769816177139,0,0
4.9,-1.330518793450045,0,0
4.91,-2.328472287753531,0,0
4.92,0.13949665575722348,0,0
4.93,0.3880859758869235,0,0
4.94,0.606367500238702,0,0
4.95,-0.18982505499908156,0,0
4.96,-1.1265311356504712,0,0
4.97,-0.7447563363956108,0,0
4.98,0.9423663148054959,0,0
4.99,-1.1638466952489286,0,0
5.0,2.055895448374636,0,0
5.01,-0.5170705059657752,1,0
5.0200000000000005,1.8023196690660144,1,0
5.03,-0.16868100772941247,1,0
5.04,-0.2677630166674812,1,0
5.05,0.35261482242981657,1,0
5.0600000000000005,0.15582278963366414,1,0
5.07,0.5530093275888014,1,0
5.08,-2.649789884364994,1,0
5.09,-1.0777567297889754,1,0
5.1000000000000005,0.4599891681868879,1,0
5.11,-0.1482748430094499,1,0
5.12,-0.2755312896808289,1,0
5.13,-1.0965677080854082,1,0
5.14,-1.0946619224746528,1,0
5.15,-1.8445567072770193,1,0
5.16,-2.1817727684834023,1,0
5.17,-0.755393643068522,1,0
5.18,2.1973838460659407,1,0
5.19,0.7779742205716312,1,0
5.2,1.0944113089294527,1,0
5.21,0.3261701871502922,1,0
5.22,2.604421516224934,1,0
5.23,1.1174659200666925,1,0
5.24,0.05417506516699472,1,0
5.25,-1.1481548570351856,1,0
5.26,-0.24402028198330197,1,0
5.2700000000000005,-0.9426474290095835,1,0
5.28,1.490893787739276,1,0
5.29,0.3149181790959053,1,0
5.3,0.061867562214187294,1,0
5.3100000000000005,1.4971351940380182,1,0
5.32,2.9869906902627252,1,0
5.33,-1.848922817339735,1,0
5.34,-2.0499858591557536,1,0
5.3500000000000005,-0.7007025290777571,1,0
5.36,-0.27198338578301023,1,0
5.37,0.38982899374709024,1,0
5.38,-1.7982545428030168,1,0
5.39,0.4097161081912567,1,0
5.4,0.05706018485884606,1,0
5.41,-0.32923874589655133,1,0
5.42,-0.6157235200495169,1,0
5.43,2.0671246050826726,1,0
5.44,0.8366118227274842,1,0
5.45,1.1354502269608135,1,0
5.46,-0.49778337213958646,1,0
5.47,0.37600438475122383,1,0
5.48,0.33105254243238613,1,0
5.49,0.08607991023601869,1,0
5.5,0.9414874070331373,1,0
5.51,0.808812557967587,1,0
5.5200000000000005,-0.5079158952909024,1,0
5.53,-0.3622340611086002,1,0
5.54,-1.0763027975314574,1,0
5.55,-1.435863907551148,1,0
5.5600000000000005,-0.22653089583140318,1,0
5.57,-1.6032684318644557,1,0
5.58,1.7977896083774945,1,0
5.59,-0.7751861111347942,1,0
5.6000000000000005,-0.8563073566310669,1,0
5.61,-1.8451096365488977,1,0
5.62,-1.1685377467684168,1,0
5.63,-2.7272306190341,1,0
5.64,1.9516869559075154,1,0
5.65,0.7834803890584432,1,0
5.66,-0.23195172538987646,1,0
5.67,-0.8771515206740383,1,0
5.68,0.7803514490040111,1,0
5.69,-1.1711975079975974,1,0
5.7,0.1897699344078448,1,0
5.71,0.6709988542968948,1,0
5.72,0.26726505568093034,1,0
5.73,0.7358395834096849,1,0
5.74,-0.5817122941017064,1,0
5.75,1.1972094298136993,1,0
5.76,-0.4159020887579072,1,0
5.7700000000000005,0.19507716946349857,1,0
5.78,0.38219872984379105,1,0
5.79,0.06169318625175181,1,0
5.8,0.27635840943322065,1,0
5.8100000000000005,-0.1935052199586452,1,0
5.82,1.1092187544101693,1,0
5.83,1.0241379291478563,1,0
5.84,-0.25380921576420684,1,0
5.8500000000000005,0.9851984772158575,1,0
5.86,-0.01343471160393609,1,0
5.87,-0.47627748887223137,1,0
5.88,-0.9607502506934074,1,0
5.89,-1.2013796201187683,1,0
5.9,-0.1944270623263954,1,0
5.91,-1.4855226449650596,1,0
5.92,-1.0019118635691728,1,0
5.93,2.218161486145929,1,0
5.94,-1.9936620589988951,1,0
5.95,-1.3851843689442462,1,0
5.96,-1.9451289996838792,1,0
5.97,0.6425609593067345,1,0
5.98,2.3433764401229524,1,0
5.99,-0.12916562011173707,1,0
6.0,-0.21663656920177216,1,0
6.01,1.1839157560635538,1,0
6.0200000000000005,0.4362837431115218,1,0
6.03,0.6977280436669779,1,0
6.04,-0.7580582025311763,1,0
6.05,-0.9766791265073452,1,0
6.0600000000000005,1.8095819932741863,1,0
6.07,-0.12817265384388069,1,0
6.08,0.9527242969131926,1,0
6.09,-2.230286659605287,1,0
6.1000000000000005,-0.3288263826231523,1,0
6.11,0.6785637074632007,1,0
6.12,1.8670824769751955,1,0
6.13,1.6850787666115792,1,0
6.140000000000001,1.0216683921528553,1,0
6.15,-0.6795676450723813,1,0
6.16,-0.6206148530521239,1,0
6.17,0.8211209443220766,1,0
6.18,1.8357197707792845,1,0
6.19,0.24911671328670465,1,0
6.2,1.6526654176668438,1,0
6.21,0.023298888403935868,1,0
6.22,0.042707269854818805,1,0
6.23,-0.9818820828495852,1,0
6.24,1.3805725472338932,1,0
6.25,0.5217225599075636,1,0
6.26,-1.0191375928659914,1,0
6.2700000000000005,0.8284453387626602,1,0
6.28,-0.30506141433758693,1,0
6.29,0.09268901834938198,1,0
6.3,0.5451395265866583,1,0
6.3100000000000005,2.7267669242574195,1,0
6.32,-0.5315195808182247,1,0
6.33,-1.1843438586898571,1,0
6.34,0.7021872026633473,1,0
6.3500000000000005,-1.9831500949262226,1,0
6.36,0.004036016671721885,1,0
6.37,0.07730015019601144,1,0
6.38,0.549064359155749,1,0
6.390000000000001,-0.32075387951846523,1,0
6.4,1.7644766893397867,1,0
6.41,1.0617521936784327,1,0
6.42,-1.4871963990095678,1,0
6.43,-0.47391736964226006,1,0
6.44,1.755352396505773,1,0
6.45,0.4142634444460014,1,0
6.46,0.3316050302171548,1,0
6.47,-0.12310098896551394,1,0
6.48,-0.6278338538568423,1,0
6.49,-0.18697807704954414,1,0
6.5,0.16321850405074362,1,0
6.51,-0.9357698274424355,1,0
6.5200000000000005,-0.4615530067867221,1,0
6.53,1.2417512577569478,1,0
6.54,-0.6286475750162435,1,0
6.55,1.8051055453581377,1,0
6.5600000000000005,-0.16107776991249656,1,0
6.57,1.1601781514917429,1,0
6.58,1.1674066620654062,1,0
6.59,0.9708236203736558,1,0
6.6000000000000005,-0.8636752650756057,1,0
6.61,0.36009967389777076,1,0
6.62,-0.37837150634232053,1,0
6.63,-0.05969897118926979,1,0
6.640000000000001,-0.9283008489721527,1,0
6.65,-0.6033201249140171,1,0
6.66,1.1259429071498666,1,0
6.67,-0.21334725517473682,1,0
6.68,-0.36345744796726825,1,0
6.69,-0.42336816545150535,1,0
6.7,0.5038346674083174,1,0
6.71,-0.6227227812058328,1,0
6.72,-1.1084891275003983,1,0
6.73,1.1513667635705727,1,0
6.74,-0.7159358481846646,1,0
6.75,-0.8774311378837927,1,0
6.76,-1.2572433359262838,1,0
6.7700000000000005,0.7891968998109021,1,0
6.78,1.7190655056786066,1,0
6.79,0.7799015981238713,1,0
6.8,0.7845952486055248,1,0
6.8100000000000005,-0.21912759914532656,1,0
6.82,1.94865831092828,1,0
6.83,1.1769138360803648,1,0
6.84,0.44498613342870813,1,0
6.8500000000000005,0.2653145542320772,1,0
6.86,-0.4952272219453675,1,0
6.87,-1.0295789174898233,1,0
6.88,0.5058020957221133,1,0
6.890000000000001,0.7991352263621518,1,0
6.9,1.5092689353664528,1,0
6.91,-0.9929556752798638,1,0
6.92,-1.6268600789440273,1,0
6.93,1.771367765229668,1,0
6.94,1.1600672883124434,1,0
6.95,0.35366621437634643,1,0
6.96,0.5776496638198446,1,0
6.97,-1.3748688245265561,1,0
6.98,1.3736675801826652,1,0
6.99,-0.4173238451340744,1,0
7.0,2.257096117984701,1,0
7.01,0.07571656359504433,1,0
7.0200000000000005,-2.744449733543312,1,0
7.03,-1.8146246028453028,1,0
7.04,0.8271409619737042,1,0
7.05,0.22995895756379722,1,0
7.0600000000000005,0.8057752547323854,1,0
7.07,0.7338545265824378,1,0
7.08,0.5039387160280395,1,0
7.09,1.024348434199067,1,0
7.1000000000000005,1.2500372639684965,1,0
7.11,-0.5307969371095839,1,0
7.12,-0.5019523715505688,1,0
7.13,-0.15395288218755962,1,0
7.140000000000001,0.8384722568073489,1,0
7.15,-0.8694718578941755,1,0
7.16,1.0688195877761713,1,0
7.17,-1.025485703792115,1,0
7.18,0.375119551512184,1,0
7.19,-0.3203852962201704,1,0
7.2,1.450890803266764,1,0
7.21,0.904942500369213,1,0
7.22,-0.5172034446362954,1,0
7.23,0.16230044009986436,1,0
7.24,-0.42170203143060386,1,0
7.25,0.33968519880915105,1,0
7.26,0.5574969994682754,1,0
7.2700000000000005,1.0801329721000694,1,0
7.28,-1.1953038784249577,1,0
7.29,0.5242445595413219,1,0
7.3,-1.8926959367197351,1,0
7.3100000000000005,1.0208398163948753,1,0
7.32,0.8562221288240984,1,0
7.33,1.2827557509766434,1,0
7.34,-1.0675913909935801,1,0
7.3500000000000005,-0.9960291169249289,1,0
7.36,0.25930014689449543,1,0
7.37,0.5592897823764171,1,0
7.38,-0.9399264072240194,1,0
7.390000000000001,0.31297792585500794,1,0
7.4,-0.2651579529466093,1,0
7.41,0.1120557788849938,1,0
7.42,0.8630288813823432,1,0
7.43,-0.49753451121229847,1,0
7.44,-1.1701975653426844,1,0
7.45,0.10810343750337567,1,0
7.46,1.363551038643936,1,0
7.47,-0.4106495420066792,1,0
7.48,-1.1965055148001271,1,0
7.49,0.13744471453075593,1,0
7.5,0.19702519828031065,1,0
7.51,1.3187689490273327,1,0
7.5200000000000005,-0.145946917492778,1,0
7.53,-0.9199788185375329,1,0
7.54,-0.26484921056003385,1,0
7.55,1.0278534486330209,1,0
7.5600000000000005,-1.6146353358591738,1,0
7.57,0.15758593226321113,1,0
7.58,0.24313164217859595,1,0
7.59,-0.15758282002903662,1,0
7.6000000000000005,0.0964519653167206,1,0
7.61,0.3798707682006455,1,0
7.62,-0.8383541002499888,1,0
7.63,-1.1445205101119211,1,0
7.640000000000001,1.7630731849048273,1,0
7.65,-0.3887264049363565,1,0
7.66,0.5412312538123214,1,0
7.67,-0.18043034690379978,1,0
7.68,-1.6082170348385694,1,0
7.69,-0.8139239648462606,1,0
7.7,0.7220476268143811,1,0
7.71,-0.9988841543172587,1,0
7.72,0.4128476712514793,1,0
7.73,-1.3956065812278482,1,0
7.74,1.1638252277024117,1,0
